transaction_id,customer_id,category_id,transaction_date,amount,currency,merchant,channel,amount_gbp,year,month,month_name,quarter,day_of_week
TXN0003073,CUST00157,CAT06,2026-05-06,32.66,GBP,BP,Online Banking,32.66,2026,5,May,2,Wednesday
TXN0010151,CUST00144,CAT07,2025-12-18,44.99,GBP,The Times,Card Payment,44.99,2025,12,December,4,Thursday
TXN0009577,CUST00080,CAT01,2025-11-02,87.56,GBP,Waitrose,Online Banking,87.56,2025,11,November,4,Sunday
TXN0009087,CUST00338,CAT08,2025-05-08,165.63,GBP,ASOS,Mobile App,165.63,2025,5,May,2,Thursday
TXN0008648,CUST00058,CAT10,2025-03-11,50.11,GBP,Misc,Card Payment,50.11,2025,3,March,1,Tuesday
TXN0006620,CUST00377,CAT05,2026-04-10,588.61,GBP,Trainline,Online Banking,588.61,2026,4,April,2,Friday
TXN0009274,CUST00227,CAT09,2025-01-11,60.26,GBP,Bupa,Card Payment,60.26,2025,1,January,1,Saturday
TXN0003710,CUST00126,CAT10,2025-05-26,481.86,GBP,Direct Debit,ATM,481.86,2025,5,May,2,Monday
TXN0004850,CUST00399,CAT07,2026-03-28,9.89,GBP,Gym Membership,Card Payment,9.89,2026,3,March,1,Saturday
TXN0004749,CUST00370,CAT05,2025-12-08,331.69,USD,Airbnb,Mobile App,379.22,2025,12,December,4,Monday
TXN0004269,CUST00169,CAT04,2026-02-03,49.75,GBP,PlayStation Store,Mobile App,49.75,2026,2,February,1,Tuesday
TXN0008906,CUST00041,CAT03,2025-04-02,52.01,GBP,Deliveroo,Online Banking,52.01,2025,4,April,2,Wednesday
TXN0004187,CUST00232,CAT08,2026-03-02,60.05,GBP,Amazon,Online Banking,60.05,2026,3,March,1,Monday
TXN0010407,CUST00471,CAT08,2026-04-24,115.02,GBP,ASOS,Branch,115.02,2026,4,April,2,Friday
TXN0005302,CUST00204,CAT09,2025-08-29,6.52,GBP,Boots,Online Banking,6.52,2025,8,August,3,Friday
TXN0002924,CUST00091,CAT02,2026-02-09,69.96,GBP,British Gas,Mobile App,69.96,2026,2,February,1,Monday
TXN0006589,CUST00302,CAT03,2026-03-15,19.33,GBP,Costa Coffee,Mobile App,19.33,2026,3,March,1,Sunday
TXN0001811,CUST00128,CAT09,2025-10-08,100.74,GBP,Bupa,Mobile App,100.74,2025,10,October,4,Wednesday
TXN0003487,CUST00325,CAT08,2025-09-10,148.42,GBP,Argos,Mobile App,148.42,2025,9,September,3,Wednesday
TXN0007420,CUST00399,CAT08,2025-06-26,288.51,GBP,Argos,ATM,288.51,2025,6,June,2,Thursday
TXN0003142,CUST00496,CAT03,2025-11-02,74.06,GBP,Nando's,Card Payment,74.06,2025,11,November,4,Sunday
TXN0010020,CUST00452,CAT07,2025-09-20,16.71,GBP,Gym Membership,Online Banking,16.71,2025,9,September,3,Saturday
TXN0009348,CUST00075,CAT02,2026-06-16,220.06,GBP,Thames Water,Mobile App,220.06,2026,6,June,2,Tuesday
TXN0001325,CUST00231,CAT03,2025-01-28,78.19,GBP,Nando's,Mobile App,78.19,2025,1,January,1,Tuesday
TXN0004313,CUST00249,CAT03,2025-06-22,14.33,GBP,Costa Coffee,Mobile App,14.33,2025,6,June,2,Sunday
TXN0007495,CUST00220,CAT09,2026-01-04,129.86,GBP,Boots,Card Payment,129.86,2026,1,January,1,Sunday
TXN0008703,CUST00139,CAT05,2025-09-05,278.69,GBP,easyJet,Card Payment,278.69,2025,9,September,3,Friday
TXN0009873,CUST00327,CAT06,2025-06-21,27.81,GBP,National Rail,Card Payment,27.81,2025,6,June,2,Saturday
TXN0008692,CUST00456,CAT10,2025-12-29,330.85,GBP,Fee,Mobile App,330.85,2025,12,December,4,Monday
TXN0010049,CUST00100,CAT10,2025-05-16,379.79,GBP,Bank Transfer,ATM,379.79,2025,5,May,2,Friday
TXN0010579,CUST00427,CAT09,2026-03-14,23.47,GBP,Specsavers,Mobile App,23.47,2026,3,March,1,Saturday
TXN0005542,CUST00211,CAT05,2026-03-08,530.16,GBP,Booking.com,Mobile App,530.16,2026,3,March,1,Sunday
TXN0011429,CUST00466,CAT08,2026-05-05,13.03,USD,Argos,Online Banking,14.9,2026,5,May,2,Tuesday
TXN0006173,CUST00323,CAT05,2026-01-11,71.97,GBP,British Airways,Mobile App,71.97,2026,1,January,1,Sunday
TXN0001541,CUST00472,CAT07,2025-08-18,36.91,USD,Amazon Prime,Online Banking,42.2,2025,8,August,3,Monday
TXN0009410,CUST00134,CAT06,2025-05-10,51.82,GBP,Shell,Mobile App,51.82,2025,5,May,2,Saturday
TXN0002682,CUST00124,CAT01,2025-03-17,101.08,GBP,Aldi,Card Payment,101.08,2025,3,March,1,Monday
TXN0011186,CUST00034,CAT06,2026-01-12,99.04,GBP,Shell,Card Payment,99.04,2026,1,January,1,Monday
TXN0006314,CUST00388,CAT01,2025-06-12,35.99,GBP,Sainsbury's,Branch,35.99,2025,6,June,2,Thursday
TXN0001192,CUST00456,CAT05,2025-01-03,478.27,GBP,Trainline,Mobile App,478.27,2025,1,January,1,Friday
TXN0005294,CUST00195,CAT09,2026-06-11,8.17,GBP,Specsavers,Card Payment,8.17,2026,6,June,2,Thursday
TXN0001543,CUST00473,CAT02,2026-06-28,154.81,GBP,British Gas,Online Banking,154.81,2026,6,June,2,Sunday
TXN0011494,CUST00372,CAT03,2025-04-17,64.02,GBP,Just Eat,Mobile App,64.02,2025,4,April,2,Thursday
TXN0011517,CUST00343,CAT02,2026-01-22,112.64,GBP,British Gas,Card Payment,112.64,2026,1,January,1,Thursday
TXN0007057,CUST00278,CAT02,2025-01-02,206.58,GBP,British Gas,Mobile App,206.58,2025,1,January,1,Thursday
TXN0002540,CUST00324,CAT06,2026-06-17,77.35,GBP,National Rail,Mobile App,77.35,2026,6,June,2,Wednesday
TXN0000954,CUST00191,CAT05,2025-06-20,734.1,GBP,British Airways,Mobile App,734.1,2025,6,June,2,Friday
TXN0007242,CUST00307,CAT06,2026-01-06,90.75,GBP,TfL,Online Banking,90.75,2026,1,January,1,Tuesday
TXN0006732,CUST00458,CAT04,2026-04-27,17.3,GBP,Spotify,Mobile App,17.3,2026,4,April,2,Monday
TXN0004847,CUST00220,CAT08,2025-05-01,379.63,GBP,ASOS,Card Payment,379.63,2025,5,May,2,Thursday
TXN0006802,CUST00448,CAT04,2025-02-27,11.08,GBP,Cineworld,Card Payment,11.08,2025,2,February,1,Thursday
TXN0008011,CUST00489,CAT05,2025-02-09,676.34,GBP,British Airways,Online Banking,676.34,2025,2,February,1,Sunday
TXN0004331,CUST00345,CAT04,2025-05-30,20.42,GBP,Disney+,Online Banking,20.42,2025,5,May,2,Friday
TXN0008925,CUST00299,CAT10,2025-04-24,82.96,GBP,Bank Transfer,Card Payment,82.96,2025,4,April,2,Thursday
TXN0005335,CUST00128,CAT01,2025-12-15,116.15,GBP,ASDA,Mobile App,116.15,2025,12,December,4,Monday
TXN0007331,CUST00455,CAT04,2025-08-02,16.84,GBP,PlayStation Store,Mobile App,16.84,2025,8,August,3,Saturday
TXN0009349,CUST00299,CAT10,2026-06-02,327.34,GBP,Misc,Card Payment,327.34,2026,6,June,2,Tuesday
TXN0004730,CUST00199,CAT06,2026-03-09,18.45,GBP,BP,Mobile App,18.45,2026,3,March,1,Monday
TXN0011487,CUST00415,CAT03,2025-03-14,30.76,USD,Just Eat,Online Banking,35.17,2025,3,March,1,Friday
TXN0006542,CUST00452,CAT08,2025-05-02,323.94,GBP,ASOS,Card Payment,323.94,2025,5,May,2,Friday
TXN0011175,CUST00281,CAT01,2026-06-16,113.15,GBP,ASDA,Mobile App,113.15,2026,6,June,2,Tuesday
TXN0005162,CUST00415,CAT06,2025-06-06,5.95,GBP,BP,Mobile App,5.95,2025,6,June,2,Friday
TXN0007861,CUST00026,CAT03,2025-12-25,9.15,USD,Costa Coffee,Card Payment,10.46,2025,12,December,4,Thursday
TXN0002157,CUST00326,CAT10,2025-06-05,75.28,GBP,Bank Transfer,Card Payment,75.28,2025,6,June,2,Thursday
TXN0001063,CUST00244,CAT04,2026-01-07,47.26,GBP,Spotify,Card Payment,47.26,2026,1,January,1,Wednesday
TXN0010809,CUST00046,CAT06,2026-06-11,78.09,GBP,Shell,Branch,78.09,2026,6,June,2,Thursday
TXN0001168,CUST00499,CAT05,2025-11-08,420.75,GBP,Booking.com,Mobile App,420.75,2025,11,November,4,Saturday
TXN0011415,CUST00167,CAT07,2025-03-22,23.72,GBP,LinkedIn Premium,Card Payment,23.72,2025,3,March,1,Saturday
TXN0003637,CUST00077,CAT01,2025-01-13,110.89,GBP,Sainsbury's,Branch,110.89,2025,1,January,1,Monday
TXN0007652,CUST00393,CAT09,2025-12-26,26.38,GBP,Bupa,Mobile App,26.38,2025,12,December,4,Friday
TXN0005589,CUST00250,CAT10,2025-03-19,464.63,GBP,Cash Withdrawal,Mobile App,464.63,2025,3,March,1,Wednesday
TXN0011131,CUST00174,CAT04,2025-03-13,47.66,GBP,Netflix,Online Banking,47.66,2025,3,March,1,Thursday
TXN0007193,CUST00447,CAT10,2026-01-10,254.94,GBP,Bank Transfer,Online Banking,254.94,2026,1,January,1,Saturday
TXN0004492,CUST00172,CAT05,2025-07-04,565.11,GBP,British Airways,Mobile App,565.11,2025,7,July,3,Friday
TXN0007267,CUST00149,CAT03,2026-03-25,19.36,GBP,Pret A Manger,ATM,19.36,2026,3,March,1,Wednesday
TXN0011333,CUST00242,CAT03,2026-06-13,71.49,GBP,Nando's,Online Banking,71.49,2026,6,June,2,Saturday
TXN0004981,CUST00078,CAT03,2026-06-04,78.3,GBP,Pret A Manger,ATM,78.3,2026,6,June,2,Thursday
TXN0008336,CUST00295,CAT04,2025-06-10,30.44,GBP,Spotify,Mobile App,30.44,2025,6,June,2,Tuesday
TXN0004947,CUST00173,CAT02,2025-03-12,167.11,GBP,Virgin Media,Online Banking,167.11,2025,3,March,1,Wednesday
TXN0002783,CUST00422,CAT01,2025-02-27,117.84,GBP,Tesco,Card Payment,117.84,2025,2,February,1,Thursday
TXN0000718,CUST00168,CAT09,2026-02-07,144.93,GBP,Superdrug,Mobile App,144.93,2026,2,February,1,Saturday
TXN0010012,CUST00361,CAT04,2025-02-10,45.1,GBP,Cineworld,Mobile App,45.1,2025,2,February,1,Monday
TXN0002503,CUST00294,CAT03,2025-06-21,48.01,GBP,Nando's,Online Banking,48.01,2025,6,June,2,Saturday
TXN0004361,CUST00063,CAT04,2026-06-29,8.28,GBP,PlayStation Store,Mobile App,8.28,2026,6,June,2,Monday
TXN0004172,CUST00472,CAT05,2025-06-29,790.25,GBP,Trainline,Card Payment,790.25,2025,6,June,2,Sunday
TXN0008083,CUST00427,CAT08,2025-11-24,93.38,GBP,ASOS,Mobile App,93.38,2025,11,November,4,Monday
TXN0007187,CUST00331,CAT09,2025-03-19,90.92,GBP,Superdrug,Card Payment,90.92,2025,3,March,1,Wednesday
TXN0004493,CUST00320,CAT01,2025-09-26,70.25,GBP,Aldi,ATM,70.25,2025,9,September,3,Friday
TXN0001366,CUST00037,CAT06,2025-07-14,14.89,GBP,Uber,ATM,14.89,2025,7,July,3,Monday
TXN0011772,CUST00093,CAT06,2025-08-27,12.81,GBP,BP,Online Banking,12.81,2025,8,August,3,Wednesday
TXN0008788,CUST00164,CAT05,2026-05-11,593.82,GBP,Trainline,Mobile App,593.82,2026,5,May,2,Monday
TXN0005918,CUST00436,CAT05,2026-04-27,543.13,GBP,easyJet,Card Payment,543.13,2026,4,April,2,Monday
TXN0004969,CUST00115,CAT05,2026-04-11,766.99,GBP,Airbnb,Card Payment,766.99,2026,4,April,2,Saturday
TXN0010519,CUST00122,CAT05,2025-07-29,599.64,GBP,easyJet,Mobile App,599.64,2025,7,July,3,Tuesday
TXN0005645,CUST00208,CAT01,2025-11-01,73.58,GBP,Waitrose,Branch,73.58,2025,11,November,4,Saturday
TXN0003767,CUST00107,CAT03,2025-10-14,49.71,GBP,Pret A Manger,Card Payment,49.71,2025,10,October,4,Tuesday
TXN0003441,CUST00311,CAT08,2025-04-24,143.34,GBP,Argos,Mobile App,143.34,2025,4,April,2,Thursday
TXN0007358,CUST00472,CAT09,2026-03-01,142.14,GBP,Boots,Online Banking,142.14,2026,3,March,1,Sunday
TXN0006807,CUST00339,CAT01,2026-03-12,90.04,GBP,ASDA,Branch,90.04,2026,3,March,1,Thursday
TXN0002144,CUST00074,CAT01,2026-05-08,41.15,GBP,Sainsbury's,Mobile App,41.15,2026,5,May,2,Friday
TXN0005105,CUST00366,CAT08,2025-04-25,133.06,GBP,John Lewis,Card Payment,133.06,2025,4,April,2,Friday
TXN0005074,CUST00128,CAT09,2026-05-08,17.38,GBP,Boots,Card Payment,17.38,2026,5,May,2,Friday
TXN0001572,CUST00309,CAT06,2025-04-20,18.47,GBP,TfL,Mobile App,18.47,2025,4,April,2,Sunday
TXN0004080,CUST00175,CAT07,2025-03-07,15.18,GBP,The Times,ATM,15.18,2025,3,March,1,Friday
TXN0002787,CUST00374,CAT06,2026-05-23,96.14,GBP,Uber,Branch,96.14,2026,5,May,2,Saturday
TXN0002968,CUST00332,CAT02,2025-05-04,153.66,GBP,EDF Energy,Online Banking,153.66,2025,5,May,2,Sunday
TXN0002505,CUST00138,CAT03,2026-01-13,20.04,GBP,Costa Coffee,Mobile App,20.04,2026,1,January,1,Tuesday
TXN0005989,CUST00491,CAT02,2026-05-31,176.51,GBP,Thames Water,Mobile App,176.51,2026,5,May,2,Sunday
TXN0011658,CUST00421,CAT04,2025-02-11,59.93,GBP,Cineworld,Mobile App,59.93,2025,2,February,1,Tuesday
TXN0008868,CUST00054,CAT09,2025-05-18,87.01,GBP,Local Pharmacy,Mobile App,87.01,2025,5,May,2,Sunday
TXN0011001,CUST00170,CAT04,2026-04-06,34.32,GBP,PlayStation Store,Card Payment,34.32,2026,4,April,2,Monday
TXN0007165,CUST00249,CAT07,2025-07-16,37.0,GBP,Apple,Mobile App,37.0,2025,7,July,3,Wednesday
TXN0011541,CUST00241,CAT08,2025-05-25,334.78,GBP,IKEA,ATM,334.78,2025,5,May,2,Sunday
TXN0000729,CUST00008,CAT06,2025-12-06,21.76,GBP,TfL,Mobile App,21.76,2025,12,December,4,Saturday
TXN0007588,CUST00153,CAT01,2026-05-03,89.03,GBP,ASDA,Card Payment,89.03,2026,5,May,2,Sunday
TXN0007544,CUST00450,CAT09,2025-04-05,148.44,GBP,Bupa,Mobile App,148.44,2025,4,April,2,Saturday
TXN0000413,CUST00267,CAT08,2026-06-20,380.74,GBP,Amazon,Card Payment,380.74,2026,6,June,2,Saturday
TXN0011339,CUST00385,CAT04,2025-08-11,52.26,GBP,Disney+,Mobile App,52.26,2025,8,August,3,Monday
TXN0009709,CUST00343,CAT07,2025-06-28,20.86,GBP,The Times,Branch,20.86,2025,6,June,2,Saturday
TXN0005746,CUST00005,CAT06,2025-07-12,69.79,GBP,Uber,Mobile App,69.79,2025,7,July,3,Saturday
TXN0007669,CUST00254,CAT06,2026-03-22,87.35,GBP,Uber,ATM,87.35,2026,3,March,1,Sunday
TXN0000826,CUST00197,CAT02,2026-03-18,232.37,GBP,Thames Water,Mobile App,232.37,2026,3,March,1,Wednesday
TXN0003268,CUST00266,CAT07,2025-07-10,30.23,GBP,Apple,Card Payment,30.23,2025,7,July,3,Thursday
TXN0003975,CUST00178,CAT09,2025-11-25,44.37,GBP,Boots,ATM,44.37,2025,11,November,4,Tuesday
TXN0008809,CUST00263,CAT06,2025-06-01,5.97,GBP,National Rail,Card Payment,5.97,2025,6,June,2,Sunday
TXN0008307,CUST00445,CAT01,2025-04-14,25.54,GBP,Waitrose,Card Payment,25.54,2025,4,April,2,Monday
TXN0000418,CUST00020,CAT07,2026-05-02,19.79,GBP,Gym Membership,ATM,19.79,2026,5,May,2,Saturday
TXN0011262,CUST00113,CAT05,2025-10-13,263.02,GBP,easyJet,Mobile App,263.02,2025,10,October,4,Monday
TXN0009818,CUST00241,CAT08,2025-02-08,189.55,GBP,John Lewis,Mobile App,189.55,2025,2,February,1,Saturday
TXN0006749,CUST00498,CAT05,2025-11-27,794.48,USD,easyJet,Online Banking,908.33,2025,11,November,4,Thursday
TXN0008968,CUST00133,CAT05,2025-11-13,596.94,GBP,Booking.com,ATM,596.94,2025,11,November,4,Thursday
TXN0011089,CUST00359,CAT08,2025-12-31,185.65,GBP,IKEA,ATM,185.65,2025,12,December,4,Wednesday
TXN0011922,CUST00432,CAT08,2026-03-20,100.07,USD,ASOS,Online Banking,114.41,2026,3,March,1,Friday
TXN0002083,CUST00075,CAT05,2025-11-19,387.23,GBP,Airbnb,ATM,387.23,2025,11,November,4,Wednesday
TXN0008946,CUST00008,CAT03,2025-04-10,69.8,GBP,Costa Coffee,Mobile App,69.8,2025,4,April,2,Thursday
TXN0010739,CUST00171,CAT05,2025-04-10,203.06,GBP,Airbnb,Mobile App,203.06,2025,4,April,2,Thursday
TXN0003374,CUST00404,CAT08,2025-03-07,268.17,GBP,John Lewis,Mobile App,268.17,2025,3,March,1,Friday
TXN0005727,CUST00293,CAT01,2025-10-08,27.68,GBP,Waitrose,Mobile App,27.68,2025,10,October,4,Wednesday
TXN0004108,CUST00070,CAT05,2025-04-23,68.82,GBP,Airbnb,Card Payment,68.82,2025,4,April,2,Wednesday
TXN0010637,CUST00378,CAT04,2025-10-06,29.42,GBP,Netflix,Mobile App,29.42,2025,10,October,4,Monday
TXN0004381,CUST00102,CAT08,2025-03-15,34.2,GBP,Amazon,Online Banking,34.2,2025,3,March,1,Saturday
TXN0007724,CUST00465,CAT09,2025-12-23,113.49,GBP,Superdrug,Mobile App,113.49,2025,12,December,4,Tuesday
TXN0001067,CUST00005,CAT07,2025-08-30,15.74,GBP,Gym Membership,Mobile App,15.74,2025,8,August,3,Saturday
TXN0003914,CUST00369,CAT10,2026-04-29,489.29,GBP,Fee,Card Payment,489.29,2026,4,April,2,Wednesday
TXN0005537,CUST00162,CAT02,2026-03-07,62.01,GBP,EDF Energy,Branch,62.01,2026,3,March,1,Saturday
TXN0008003,CUST00240,CAT02,2026-04-08,51.07,GBP,Virgin Media,Online Banking,51.07,2026,4,April,2,Wednesday
TXN0005388,CUST00138,CAT08,2026-03-09,387.12,GBP,ASOS,Branch,387.12,2026,3,March,1,Monday
TXN0005733,CUST00254,CAT03,2026-04-26,54.19,GBP,Costa Coffee,Card Payment,54.19,2026,4,April,2,Sunday
TXN0002739,CUST00311,CAT10,2025-10-09,481.57,GBP,Misc,Mobile App,481.57,2025,10,October,4,Thursday
TXN0005053,CUST00368,CAT05,2025-06-01,173.05,GBP,British Airways,Card Payment,173.05,2025,6,June,2,Sunday
TXN0004001,CUST00093,CAT04,2025-01-03,36.46,GBP,Spotify,ATM,36.46,2025,1,January,1,Friday
TXN0009761,CUST00011,CAT08,2025-12-04,370.85,GBP,IKEA,Mobile App,370.85,2025,12,December,4,Thursday
TXN0002428,CUST00233,CAT07,2025-02-05,48.02,USD,Gym Membership,Mobile App,54.9,2025,2,February,1,Wednesday
TXN0006834,CUST00208,CAT07,2026-01-23,46.33,GBP,Amazon Prime,Online Banking,46.33,2026,1,January,1,Friday
TXN0010124,CUST00093,CAT01,2025-06-16,87.63,USD,ASDA,Mobile App,100.19,2025,6,June,2,Monday
TXN0001688,CUST00469,CAT03,2026-04-09,41.53,GBP,Just Eat,Card Payment,41.53,2026,4,April,2,Thursday
TXN0000852,CUST00149,CAT03,2025-11-08,61.25,GBP,Deliveroo,ATM,61.25,2025,11,November,4,Saturday
TXN0011739,CUST00374,CAT09,2025-12-05,108.54,GBP,Boots,Mobile App,108.54,2025,12,December,4,Friday
TXN0006304,CUST00273,CAT06,2025-03-30,78.24,GBP,BP,Mobile App,78.24,2025,3,March,1,Sunday
TXN0009088,CUST00433,CAT04,2025-04-03,58.9,GBP,Cineworld,Mobile App,58.9,2025,4,April,2,Thursday
TXN0005879,CUST00450,CAT05,2025-03-01,375.03,GBP,easyJet,Mobile App,375.03,2025,3,March,1,Saturday
TXN0008528,CUST00327,CAT05,2025-05-25,631.64,GBP,easyJet,Branch,631.64,2025,5,May,2,Sunday
TXN0002840,CUST00175,CAT07,2025-12-02,21.73,GBP,Apple,Mobile App,21.73,2025,12,December,4,Tuesday
TXN0011280,CUST00415,CAT01,2026-04-27,92.56,GBP,Tesco,Online Banking,92.56,2026,4,April,2,Monday
TXN0004612,CUST00059,CAT07,2025-01-29,7.81,GBP,Apple,Mobile App,7.81,2025,1,January,1,Wednesday
TXN0009541,CUST00151,CAT01,2025-03-20,26.47,GBP,Waitrose,Mobile App,26.47,2025,3,March,1,Thursday
TXN0009208,CUST00148,CAT02,2025-07-26,181.13,GBP,EDF Energy,Card Payment,181.13,2025,7,July,3,Saturday
TXN0011009,CUST00148,CAT10,2026-03-12,339.65,GBP,Bank Transfer,Mobile App,339.65,2026,3,March,1,Thursday
TXN0009824,CUST00006,CAT10,2025-04-13,103.21,GBP,Direct Debit,Mobile App,103.21,2025,4,April,2,Sunday
TXN0002490,CUST00176,CAT06,2026-03-29,38.78,GBP,TfL,Online Banking,38.78,2026,3,March,1,Sunday
TXN0006906,CUST00081,CAT02,2025-12-09,41.52,GBP,EE,Card Payment,41.52,2025,12,December,4,Tuesday
TXN0007391,CUST00295,CAT05,2025-09-19,530.4,GBP,Booking.com,Mobile App,530.4,2025,9,September,3,Friday
TXN0011444,CUST00047,CAT07,2025-04-08,24.98,GBP,The Times,Card Payment,24.98,2025,4,April,2,Tuesday
TXN0002850,CUST00307,CAT08,2025-12-08,149.85,GBP,John Lewis,Mobile App,149.85,2025,12,December,4,Monday
TXN0006666,CUST00112,CAT03,2025-05-11,61.76,GBP,Pret A Manger,Mobile App,61.76,2025,5,May,2,Sunday
TXN0005882,CUST00253,CAT09,2025-10-01,95.89,GBP,Bupa,ATM,95.89,2025,10,October,4,Wednesday
TXN0010263,CUST00394,CAT05,2026-05-22,545.19,GBP,Booking.com,Card Payment,545.19,2026,5,May,2,Friday
TXN0004453,CUST00454,CAT01,2025-06-20,100.75,GBP,Waitrose,Card Payment,100.75,2025,6,June,2,Friday
TXN0007422,CUST00492,CAT08,2026-03-19,279.13,GBP,IKEA,Card Payment,279.13,2026,3,March,1,Thursday
TXN0009828,CUST00102,CAT07,2025-05-18,29.15,GBP,Apple,Mobile App,29.15,2025,5,May,2,Sunday
TXN0006485,CUST00092,CAT06,2025-09-20,21.09,GBP,TfL,Mobile App,21.09,2025,9,September,3,Saturday
TXN0002480,CUST00221,CAT04,2025-10-01,48.68,GBP,Cineworld,Mobile App,48.68,2025,10,October,4,Wednesday
TXN0006618,CUST00164,CAT02,2026-03-24,111.68,GBP,Thames Water,Mobile App,111.68,2026,3,March,1,Tuesday
TXN0010458,CUST00085,CAT03,2025-08-15,32.77,GBP,Nando's,Card Payment,32.77,2025,8,August,3,Friday
TXN0011152,CUST00413,CAT05,2026-03-20,499.32,GBP,Booking.com,Mobile App,499.32,2026,3,March,1,Friday
TXN0011252,CUST00341,CAT10,2026-04-01,360.34,GBP,Bank Transfer,Mobile App,360.34,2026,4,April,2,Wednesday
TXN0011311,CUST00312,CAT04,2026-04-01,10.95,GBP,PlayStation Store,Mobile App,10.95,2026,4,April,2,Wednesday
TXN0005189,CUST00179,CAT04,2026-05-05,56.6,GBP,Disney+,ATM,56.6,2026,5,May,2,Tuesday
TXN0011993,CUST00326,CAT10,2026-03-30,480.21,GBP,Cash Withdrawal,Branch,480.21,2026,3,March,1,Monday
TXN0011549,CUST00240,CAT07,2025-09-27,29.67,GBP,Apple,Mobile App,29.67,2025,9,September,3,Saturday
TXN0002745,CUST00481,CAT01,2025-07-28,76.58,GBP,Sainsbury's,Card Payment,76.58,2025,7,July,3,Monday
TXN0007254,CUST00035,CAT05,2025-10-27,726.04,GBP,Trainline,ATM,726.04,2025,10,October,4,Monday
TXN0003507,CUST00183,CAT07,2026-01-26,48.8,GBP,The Times,Mobile App,48.8,2026,1,January,1,Monday
TXN0004250,CUST00487,CAT04,2025-08-06,58.31,GBP,PlayStation Store,Card Payment,58.31,2025,8,August,3,Wednesday
TXN0003148,CUST00375,CAT01,2025-03-27,81.64,GBP,Aldi,Mobile App,81.64,2025,3,March,1,Thursday
TXN0008131,CUST00031,CAT07,2026-05-11,40.03,GBP,Gym Membership,ATM,40.03,2026,5,May,2,Monday
TXN0010487,CUST00206,CAT01,2026-01-08,6.15,GBP,ASDA,Online Banking,6.15,2026,1,January,1,Thursday
TXN0007005,CUST00318,CAT05,2025-12-20,299.99,GBP,easyJet,Mobile App,299.99,2025,12,December,4,Saturday
TXN0000581,CUST00069,CAT09,2025-06-20,71.57,GBP,Boots,Card Payment,71.57,2025,6,June,2,Friday
TXN0009663,CUST00173,CAT06,2025-10-30,27.73,GBP,TfL,Mobile App,27.73,2025,10,October,4,Thursday
TXN0004071,CUST00132,CAT10,2025-11-19,165.54,GBP,Misc,Online Banking,165.54,2025,11,November,4,Wednesday
TXN0007405,CUST00249,CAT01,2026-05-04,46.82,GBP,ASDA,Card Payment,46.82,2026,5,May,2,Monday
TXN0003673,CUST00281,CAT03,2026-03-20,59.34,GBP,Deliveroo,Mobile App,59.34,2026,3,March,1,Friday
TXN0000560,CUST00237,CAT08,2025-04-22,251.92,GBP,ASOS,Card Payment,251.92,2025,4,April,2,Tuesday
TXN0005238,CUST00319,CAT06,2026-05-17,66.81,GBP,Shell,Branch,66.81,2026,5,May,2,Sunday
TXN0007806,CUST00262,CAT01,2026-06-02,17.3,USD,Aldi,Branch,19.78,2026,6,June,2,Tuesday
TXN0011042,CUST00255,CAT10,2025-06-28,349.34,GBP,Bank Transfer,Card Payment,349.34,2025,6,June,2,Saturday
TXN0000513,CUST00390,CAT06,2026-03-04,93.41,GBP,National Rail,Online Banking,93.41,2026,3,March,1,Wednesday
TXN0001082,CUST00223,CAT08,2025-07-15,44.87,GBP,Argos,Mobile App,44.87,2025,7,July,3,Tuesday
TXN0001665,CUST00294,CAT07,2025-07-21,49.65,GBP,The Times,Mobile App,49.65,2025,7,July,3,Monday
TXN0009205,CUST00321,CAT06,2026-04-12,93.42,GBP,TfL,Mobile App,93.42,2026,4,April,2,Sunday
TXN0001932,CUST00092,CAT01,2025-12-21,69.57,GBP,ASDA,Card Payment,69.57,2025,12,December,4,Sunday
TXN0011948,CUST00418,CAT06,2026-06-18,28.7,GBP,Shell,ATM,28.7,2026,6,June,2,Thursday
TXN0001151,CUST00017,CAT02,2025-05-04,185.84,GBP,Thames Water,Online Banking,185.84,2025,5,May,2,Sunday
TXN0002839,CUST00405,CAT07,2025-04-16,39.25,GBP,Apple,Card Payment,39.25,2025,4,April,2,Wednesday
TXN0005950,CUST00379,CAT01,2025-04-05,99.93,GBP,Aldi,Mobile App,99.93,2025,4,April,2,Saturday
TXN0008309,CUST00391,CAT02,2025-02-20,122.06,GBP,Thames Water,Card Payment,122.06,2025,2,February,1,Thursday
TXN0008933,CUST00356,CAT05,2026-04-30,161.92,GBP,easyJet,ATM,161.92,2026,4,April,2,Thursday
TXN0005178,CUST00472,CAT08,2026-05-13,43.82,GBP,Argos,Mobile App,43.82,2026,5,May,2,Wednesday
TXN0011868,CUST00014,CAT06,2025-12-02,4.04,USD,TfL,Card Payment,4.62,2025,12,December,4,Tuesday
TXN0000831,CUST00168,CAT08,2025-01-01,97.6,GBP,Amazon,Mobile App,97.6,2025,1,January,1,Wednesday
TXN0008312,CUST00139,CAT01,2025-11-02,36.13,GBP,Sainsbury's,Branch,36.13,2025,11,November,4,Sunday
TXN0004753,CUST00036,CAT01,2026-01-06,82.69,GBP,Sainsbury's,Card Payment,82.69,2026,1,January,1,Tuesday
TXN0000636,CUST00256,CAT03,2026-05-14,38.56,GBP,Costa Coffee,Online Banking,38.56,2026,5,May,2,Thursday
